NCES_DISTR,District,DISTRICT_NAME,GT_SPEND_DIFF,TAX_DIFF,STATE_DIFF,TOT_MONEY_DIFF,SDLEA10,NAME,NAME2,TEA.District.Type,TEA.Description,NCES.District.Type,NCES.Description,Charter.School..Y.N.,SCH_GTENR_HI_M,SCH_GTENR_HI_F,GT_Hispanic,SCH_GTENR_AM_M,SCH_GTENR_AM_F,GT_AM,SCH_GTENR_AS_M,SCH_GTENR_AS_F,GT_AS,SCH_GTENR_HP_M,SCH_GTENR_HP_F,GT_HP,SCH_GTENR_BL_M,SCH_GTENR_BL_F,GT_BL,SCH_GTENR_WH_M,SCH_GTENR_WH_F,GT_WH,TOT_GTENR_M,TOT_GTENR_F,TOT_GT,LEA_STATE,LEA_STATE_NAME,LEA_NAME,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_HI,SCH_ENR_AM,SCH_ENR_AS,SCH_ENR_HP,SCH_ENR_BL,SCH_ENR_TR,TOT_ENR
4815240,50910,COPPERAS COVE ISD,-398093,1558893,17090823,2490431,15240,Copperas Cove ISD,Copperas Cove,D,Other Central City Suburban,22,Suburb-Midsize,N,66,39,105,1,1,2,6,10,16,5,3,8,22,21,43,165,134,299,289,229,518,TX,TEXAS,COPPERAS COVE ISD,85,80,1,1,1,1,2,6,49,44,90,139,23,48,251,319,13,18,36,19,1145,1031,21,20,55,69,87,79,712,688,1706,1701,412,427,4138,4015,2176,41,124,166,1400,839,8153
4815270,178904,CORPUS CHRISTI ISD,61695,3697440,8320048,14482436,15270,Corpus Christi ISD,Corpus Christi,C,Other Central City,11,City-Large,N,287,252,539,0,1,1,73,80,153,1,0,1,18,17,35,187,175,362,575,533,1108,TX,TEXAS,CORPUS CHRISTI ISD,592,540,0,0,13,10,0,0,22,13,67,48,3,4,697,615,85,77,136,43,15577,14700,39,30,399,358,21,21,747,687,2696,2463,139,145,19618,18404,30277,69,757,42,1434,284,38022
4815300,187904,CORRIGAN-CAMDEN ISD,2394,79859,25684,705338,15300,Corrigan-Camden ISD,Corrigan-Camden,H,Rural,43,Rural-Remote,N,5,8,13,0,0,0,0,0,0,0,0,0,5,0,5,18,13,31,28,22,50,TX,TEXAS,CORRIGAN-CAMDEN ISD,21,14,0,0,0,1,0,0,13,15,21,23,3,1,58,54,10,2,9,3,187,147,1,0,1,2,0,0,124,114,165,135,7,7,485,405,334,1,3,0,238,14,890
4815330,175903,CORSICANA ISD,87374,4320455,2392109,7464404,15330,Corsicana ISD,Corsicana,D,Other Central City Suburban,32,Town-Distant,N,85,82,167,0,0,0,4,6,10,4,3,7,15,18,33,133,99,232,248,219,467,TX,TEXAS,CORSICANA ISD,83,77,0,0,0,1,8,2,28,22,30,20,6,5,155,127,48,44,29,14,1555,1411,4,4,22,16,94,79,501,475,852,735,85,82,3113,2802,2966,8,38,173,976,167,5915
4815360,95902,COTTON CENTER ISD,-8548,4032,313645,269841,15360,Cotton Center ISD,Cotton Center,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,TX,TEXAS,COTTON CENTER ISD,6,1,0,0,0,0,0,0,0,0,3,3,0,0,9,4,1,0,0,0,38,30,0,0,0,0,0,0,0,0,24,24,0,1,62,55,68,0,0,0,0,1,117
4815400,142901,COTULLA ISD,-27716,7297591,128285,7907677,15400,Cotulla ISD,Cotulla,D,Other Central City Suburban,33,Town-Remote,N,62,53,115,0,0,0,0,0,0,0,0,0,0,1,1,4,8,12,70,63,133,TX,TEXAS,COTULLA ISD,41,35,0,0,0,0,0,0,0,0,1,1,0,0,42,36,2,1,6,1,658,652,0,2,1,1,0,0,0,1,26,35,3,4,688,695,1310,2,2,0,1,7,1383
4815420,246914,COUPLAND ISD,-1627,259923,199581,499098,15420,Coupland ISD,Coupland,H,Rural,42,Rural-Distant,N,2,4,6,0,0,0,0,1,1,0,1,1,2,0,2,3,5,8,7,11,18,TX,TEXAS,COUPLAND ISD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,24,26,0,2,0,2,0,2,2,1,54,46,3,4,83,83,50,2,2,2,3,7,166
4815480,109903,COVINGTON ISD,499,146821,763391,904423,15480,Covington ISD,Covington,H,Rural,42,Rural-Distant,N,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,4,9,7,5,12,TX,TEXAS,COVINGTON ISD,1,1,0,0,0,0,0,0,0,0,6,12,0,0,7,13,0,0,0,2,25,16,1,1,0,1,0,0,0,0,110,122,4,6,140,146,41,2,1,0,0,10,286
4815510,129901,CRANDALL ISD,9431,3866981,7807343,11580601,15510,Crandall ISD,Crandall,B,Major Suburban,41,Rural-Fringe,N,18,24,42,0,0,0,4,2,6,0,0,0,8,5,13,86,71,157,119,107,226,TX,TEXAS,CRANDALL ISD,44,38,0,0,0,1,1,0,17,17,22,19,3,1,87,76,28,16,12,6,597,617,4,7,10,10,1,2,314,290,1052,1003,65,73,2043,2002,1214,11,20,3,604,138,4045
4815540,52901,CRANE ISD,-10478,4319265,-5392444,-942428,15540,Crane ISD,Crane,D,Other Central City Suburban,32,Town-Distant,N,19,19,38,0,0,0,1,0,1,0,0,0,0,2,2,12,14,26,32,35,67,TX,TEXAS,CRANE ISD,29,40,0,0,1,0,0,0,0,0,5,7,0,0,35,47,10,15,4,3,463,449,2,2,5,3,0,0,12,6,107,106,2,1,591,567,912,4,8,0,18,3,1158
4815570,18908,CRANFILLS GAP ISD,105,41912,299199,348099,15570,Cranfills Gap ISD,Cranfills Gap,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,TEXAS,CRANFILLS GAP ISD,1,4,0,0,0,0,0,0,0,0,0,5,0,1,1,10,1,1,0,0,21,24,0,0,0,0,0,0,2,1,49,46,0,6,72,77,45,0,0,0,3,6,149
4815600,161901,CRAWFORD ISD,-8763,362606,1512864,1889232,15600,Crawford ISD,Crawford,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,7,22,15,8,23,TX,TEXAS,CRAWFORD ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,1,0,0,4,0,1,3,6,252,240,3,2,272,275,35,1,4,1,9,5,547
4815690,53001,CROCKETT COUNTY CONSOLIDATED CSD,-30099,3135839,-1946277,1236377,15690,Crockett County Cons CSD,Crockett County Cons CSD,H,Rural,33,Town-Remote,N,14,7,21,0,0,0,1,0,1,0,0,0,0,0,0,16,14,30,31,21,52,TX,TEXAS,CROCKETT COUNTY CONSOLIDATED CSD,22,14,0,0,0,0,0,0,0,0,3,3,0,1,25,18,4,2,2,0,296,294,4,2,1,0,0,0,0,3,77,80,0,1,378,380,590,6,1,0,3,1,758
4815720,113901,CROCKETT ISD,-2227,-735765,1140220,544021,15720,Crockett ISD,Crockett,G,Non-metropolitan Stable,33,Town-Remote,N,15,6,21,1,0,1,0,0,0,0,0,0,3,10,13,12,10,22,32,27,59,TX,TEXAS,CROCKETT ISD,11,5,0,0,0,2,0,0,27,24,3,5,1,2,42,38,5,2,0,0,214,201,2,2,3,7,1,0,340,323,100,103,14,21,674,657,415,4,10,1,663,35,1331
4815750,101906,CROSBY ISD,-293516,2130184,9709034,12490074,15750,Crosby ISD,Crosby,B,Major Suburban,41,Rural-Fringe,N,37,17,54,0,0,0,1,1,2,0,0,0,11,8,19,95,86,181,148,115,263,TX,TEXAS,CROSBY ISD,68,46,0,0,1,0,0,0,17,24,35,38,2,1,123,109,42,28,32,16,1228,1120,12,8,10,12,0,1,474,439,1421,1287,64,63,3209,2930,2348,20,22,1,913,127,6139
4815810,30901,CROSS PLAINS ISD,-12889,493663,479074,1003705,15810,Cross Plains ISD,Cross Plains,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,13,14,27,TX,TEXAS,CROSS PLAINS ISD,0,2,1,0,0,0,0,0,0,0,7,9,0,0,8,11,0,0,0,0,23,20,2,1,1,0,0,0,0,0,179,148,1,1,206,170,43,3,1,0,0,2,376
4815840,107904,CROSS ROADS ISD,-12797,464841,1261735,1770710,15840,Cross Roads ISD,Cross Roads,H,Rural,42,Rural-Distant,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,7,13,20,TX,TEXAS,CROSS ROADS ISD,0,0,0,0,0,0,0,0,0,0,6,4,0,1,6,5,0,0,0,0,19,22,0,1,1,0,0,0,2,2,252,234,4,7,278,266,41,1,1,0,4,11,544
4815870,78901,CROWELL ISD,-7197,97751,321892,661115,15870,Crowell ISD,Crowell,H,Rural,43,Rural-Remote,N,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2,4,2,5,7,TX,TEXAS,CROWELL ISD,4,3,0,0,0,0,0,0,0,0,5,5,1,0,10,8,0,0,0,1,40,47,0,0,2,2,0,0,2,1,58,57,4,3,106,110,87,0,4,0,3,7,216
4815910,220912,CROWLEY ISD,-37330,15313430,6166957,22244791,15910,Crowley ISD,Crowley,B,Major Suburban,11,City-Large,N,205,171,376,1,1,2,66,52,118,0,3,3,109,126,235,163,141,304,569,520,1089,TX,TEXAS,CROWLEY ISD,100,98,0,2,13,20,0,0,82,79,30,22,6,8,231,229,76,84,9,5,2502,2388,21,30,345,317,14,23,3426,3286,1228,1101,278,266,7814,7411,4890,51,662,37,6712,544,15225
4815930,254901,CRYSTAL CITY ISD,-22307,-237011,2465393,2400997,15930,Crystal City ISD,Crystal City,G,Non-metropolitan Stable,33,Town-Remote,N,54,67,121,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,55,68,123,TX,TEXAS,CRYSTAL CITY ISD,76,70,0,0,0,0,0,0,1,0,1,0,0,0,78,70,2,3,9,5,998,937,0,1,1,2,0,0,4,8,6,9,0,1,1009,958,1935,1,3,0,12,1,1967
4815960,62901,CUERO ISD,42895,3693463,2749002,7033457,15960,Cuero ISD,Cuero,G,Non-metropolitan Stable,32,Town-Distant,N,9,13,22,0,0,0,0,1,1,0,0,0,2,3,5,29,29,58,40,49,89,TX,TEXAS,CUERO ISD,21,21,0,0,0,0,0,0,3,4,11,6,1,0,36,31,1,2,4,3,517,455,1,3,4,5,1,0,127,120,426,344,23,20,1099,947,972,4,9,1,247,43,2046
4815990,55901,CULBERSON COUNTY-ALLAMOORE ISD,82619,4780262,372465,5365624,15990,Culberson County-Allamore ISD,Culberson County-Allamore,H,Rural,43,Rural-Remote,N,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,11,21,TX,TEXAS,CULBERSON COUNTY-ALLAMOORE ISD,17,4,0,0,0,0,0,0,0,0,0,1,0,0,17,5,0,0,0,0,172,180,2,0,2,2,0,1,0,0,13,12,4,2,193,197,352,2,4,1,0,6,390
4816020,112905,CUMBY ISD,-15929,77232,1186854,1268034,16020,Cumby ISD,Cumby,H,Rural,42,Rural-Distant,N,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,15,14,29,TX,TEXAS,CUMBY ISD,1,1,2,0,0,0,0,0,0,0,13,18,1,0,17,19,1,1,1,4,17,24,3,5,0,0,2,1,4,1,173,151,4,5,203,187,41,8,0,3,5,9,390
4816080,174902,CUSHING ISD,22873,-68082,-168216,-195684,16080,Cushing ISD,Cushing,H,Rural,43,Rural-Remote,N,0,2,2,0,1,1,0,0,0,0,0,0,1,0,1,7,10,17,9,13,22,TX,TEXAS,CUSHING ISD,5,1,0,0,0,0,0,0,0,1,17,11,0,0,22,13,0,1,1,0,35,33,3,2,0,3,1,1,18,18,219,193,18,14,294,264,68,5,3,2,36,32,558
4816110,101907,CYPRESS-FAIRBANKS ISD,878675,30852051,17207874,64489301,16110,Cypress-Fairbanks ISD,Cypress-Fairbanks,B,Major Suburban,21,Suburb-Large,N,717,671,1388,19,9,28,884,808,1692,2,5,7,266,233,499,1577,1325,2902,3607,3199,6806,TX,TEXAS,CYPRESS-FAIRBANKS ISD,1227,1022,27,31,241,227,2,0,422,358,288,222,58,31,2265,1891,1014,953,509,209,26489,25686,447,350,5601,5180,55,61,10872,10122,14580,13834,1553,1519,59597,56752,52175,797,10781,116,20994,3072,116349
4816140,163902,D'HANIS ISD,-319,168359,-1196558,-917982,16140,D'Hanis ISD,D'Hanis,H,Rural,42,Rural-Distant,N,7,4,11,0,0,0,0,1,1,0,0,0,0,0,0,22,7,29,30,13,43,TX,TEXAS,D'HANIS ISD,3,5,0,0,0,0,0,0,0,0,4,3,0,0,7,8,0,0,2,0,102,92,0,0,0,1,0,0,0,0,85,97,2,2,189,192,194,0,1,0,0,4,381
4816180,172902,DAINGERFIELD-LONE STAR ISD,-13574,-760498,2858580,1892171,16180,Daingerfield-Lone Star ISD,Daingerfield-Lone Star,G,Non-metropolitan Stable,32,Town-Distant,N,5,1,6,0,0,0,0,0,0,0,0,0,1,6,7,5,11,16,12,18,30,TX,TEXAS,DAINGERFIELD-LONE STAR ISD,7,8,0,0,0,0,0,0,17,10,16,5,6,1,46,24,3,4,14,3,106,90,1,1,5,3,0,0,205,185,206,160,43,21,566,460,196,2,8,0,390,64,1026
4816200,56901,DALHART ISD,5031,1116229,-2320973,-1413881,16200,Dalhart ISD,Dalhart,G,Non-metropolitan Stable,41,Rural-Fringe,N,3,4,7,1,0,1,0,0,0,0,0,0,0,0,0,19,7,26,23,11,34,TX,TEXAS,DALHART ISD,37,39,0,0,0,1,0,0,1,1,12,9,2,0,52,50,10,9,4,3,540,511,5,3,3,5,0,0,13,7,351,314,10,11,922,851,1051,8,8,0,20,21,1773
4816230,57905,DALLAS ISD,3081818,292441063,-156178232,148151732,16230,Dallas ISD,Dallas,A,Major Urban,11,City-Large,N,7066,8589,15655,13,23,36,171,228,399,4,8,12,1412,1961,3373,956,1152,2108,9735,12089,21824,TX,TEXAS,DALLAS INDEPENDENT SCHOOL DISTRICT,4256,4176,5,9,101,76,2,0,1781,1693,177,161,75,77,6397,6192,3087,3054,485,177,56057,53763,173,182,1039,1095,37,36,18064,17138,3908,3870,679,698,79957,76782,109820,355,2134,73,35202,1377,156739
4816260,20910,DAMON ISD,8033,177922,-668334,-363947,16260,Damon ISD,Damon,H,Rural,42,Rural-Distant,N,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,5,9,14,TX,TEXAS,DAMON ISD,5,9,0,0,0,0,0,0,0,0,7,6,3,3,15,18,1,2,2,1,62,44,0,0,0,0,0,0,3,1,37,51,4,8,106,104,106,0,0,0,4,12,210
4816290,20904,DANBURY ISD,9428,235934,1656493,1760844,16290,Danbury ISD,Danbury,H,Rural,41,Rural-Fringe,N,4,4,8,0,1,1,1,1,2,0,0,0,0,0,0,25,20,45,31,26,57,TX,TEXAS,DANBURY ISD,1,1,0,0,0,0,0,0,0,0,6,9,0,1,7,11,7,13,2,1,69,74,3,1,1,3,0,0,3,3,292,264,14,6,382,351,143,4,4,0,6,20,733
4816320,148905,DARROUZETT ISD,52,71187,69161,163052,16320,Darrouzett ISD,Darrouzett,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,TX,TEXAS,DARROUZETT ISD,3,1,0,0,0,0,0,0,0,0,2,0,1,0,6,1,0,0,0,0,29,25,1,0,0,0,0,0,0,0,32,19,7,3,69,47,54,1,0,0,0,10,116
4816350,58902,DAWSON ISD,-1360,239993,-192372,112770,16350,Dawson ISD (Dawson),Dawson (Dawson),H,Rural,43,Rural-Remote,N,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,5,11,TX,TEXAS,DAWSON ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,0,0,0,0,0,0,0,0,33,21,3,2,70,60,71,0,0,0,0,5,130
4816380,175904,DAWSON ISD,-1815,189611,1610738,1922970,16380,Dawson ISD (Navarro),Dawson (Navarro),F,Non-metropolitan Fast Growing,43,Rural-Remote,N,3,2,5,0,1,1,0,0,0,0,0,0,0,1,1,30,13,43,33,17,50,TX,TEXAS,DAWSON ISD,4,4,0,0,0,0,0,0,1,1,6,12,1,0,12,17,2,2,1,1,43,49,3,1,0,1,0,0,23,17,185,157,4,5,258,230,92,4,1,0,40,9,488
4816410,146902,DAYTON ISD,859161,3568717,3416813,7698079,16410,Dayton ISD,Dayton,E,Independent Town,32,Town-Distant,N,26,29,55,2,1,3,1,4,5,0,0,0,5,6,11,62,54,116,99,96,195,TX,TEXAS,DAYTON ISD,60,52,0,2,1,0,0,0,11,11,29,30,3,3,104,98,42,32,10,4,1225,1121,15,15,14,13,0,1,191,195,1302,1171,68,52,2815,2568,2346,30,27,1,386,120,5383
4816440,47902,DE LEON ISD,44269,3129,1557709,1709809,16440,De Leon ISD,De Leon,H,Rural,43,Rural-Remote,N,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30,23,16,39,TX,TEXAS,DE LEON ISD,9,5,0,0,0,0,0,0,0,0,14,8,0,0,23,13,2,2,6,1,131,117,1,1,1,2,0,0,1,2,241,221,4,6,379,349,248,2,3,0,3,10,728
4816500,249905,DECATUR ISD,8892,6298836,-1540581,4449930,16500,Decatur ISD,Decatur,E,Independent Town,32,Town-Distant,N,14,17,31,2,0,2,3,1,4,0,0,0,0,0,0,124,104,228,143,123,266,TX,TEXAS,DECATUR ISD,13,20,0,0,2,0,0,0,0,1,12,13,0,1,27,35,9,9,2,3,601,570,11,10,13,18,0,0,16,19,1041,972,25,34,1707,1623,1171,21,31,0,35,59,3330
4816530,101908,DEER PARK ISD,149340,16706531,8997623,26812068,16530,Deer Park ISD,Deer Park,B,Major Suburban,21,Suburb-Large,N,171,133,304,1,0,1,12,8,20,0,0,0,1,3,4,250,232,482,448,386,834,TX,TEXAS,DEER PARK ISD,119,117,0,0,2,1,1,0,3,5,75,45,2,3,202,171,35,40,57,34,3742,3683,6,13,73,59,2,4,184,142,2431,2391,128,134,6566,6426,7425,19,132,6,326,262,12992
4816570,19901,DEKALB ISD,-7629,118920,1259283,1373332,16570,De Kalb ISD,De Kalb,H,Rural,42,Rural-Distant,N,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,34,18,52,37,21,58,TX,TEXAS,DEKALB ISD,9,7,0,0,0,0,0,0,5,11,21,16,1,2,36,36,3,3,2,0,52,45,4,3,0,1,0,0,78,89,289,223,25,22,448,383,97,7,1,0,167,47,831
4816620,227910,DEL VALLE ISD,-26680,22473451,-16938330,10979550,16620,Del Valle ISD,Del Valle,B,Major Suburban,41,Rural-Fringe,N,210,188,398,0,0,0,3,2,5,0,0,0,20,22,42,25,28,53,267,251,518,TX,TEXAS,DEL VALLE ISD,185,199,0,0,1,1,0,0,12,9,7,8,4,2,209,219,85,80,22,12,4871,4642,6,4,33,27,1,2,490,461,217,241,73,83,5691,5460,9513,10,60,3,951,156,11151
4816650,115903,DELL CITY ISD,-1379,42695,104964,106064,16650,Dell City ISD,Dell City,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,3,TX,TEXAS,DELL CITY ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,1,0,0,0,18,11,0,0,44,34,48,0,0,1,0,0,78
4816710,91903,DENISON ISD,-128416,3850271,3028110,6708821,16710,Denison ISD,Denison,D,Other Central City Suburban,13,City-Small,N,8,4,12,2,4,6,1,1,2,0,0,0,2,1,3,62,57,119,83,71,154,TX,TEXAS,DENISON ISD,29,28,1,2,0,0,0,0,16,18,51,42,9,8,106,98,18,12,17,11,479,436,54,46,16,15,0,1,244,238,1398,1356,191,187,2382,2279,915,100,31,1,482,378,4661
4816740,61901,DENTON ISD,731948,48849054,3459044,50487222,16740,Denton ISD,Denton,C,Other Central City,12,City-Midsize,N,319,314,633,6,10,16,83,83,166,2,3,5,97,115,212,1016,1000,2016,1569,1561,3130,TX,TEXAS,DENTON ISD,260,250,2,0,28,28,1,0,119,103,134,104,3,9,547,494,226,203,115,49,4689,4572,97,82,459,471,26,29,2350,2121,7183,6717,275,272,15079,14264,9261,179,930,55,4471,547,29343
4816770,251901,DENVER CITY ISD,614,5036339,-6167308,-802166,16770,Denver City ISD,Denver City,G,Non-metropolitan Stable,33,Town-Remote,N,21,8,29,0,0,0,0,1,1,0,0,0,1,0,1,17,19,36,39,28,67,TX,TEXAS,DENVER CITY ISD,34,26,0,1,1,0,0,0,0,0,2,0,0,0,37,27,8,9,1,2,702,681,1,1,6,6,0,0,8,4,139,121,8,6,864,819,1383,2,12,0,12,14,1683
4816860,57906,DESOTO ISD,-324132,6572175,-8130447,-791754,16860,DeSoto ISD,DeSoto,B,Major Suburban,21,Suburb-Large,N,79,77,156,0,0,0,4,3,7,1,0,1,271,256,527,14,10,24,375,355,730,TX,TEXAS,DESOTO ISD,55,44,0,0,0,0,0,1,158,136,5,4,5,11,223,196,31,29,30,7,968,859,3,7,13,13,1,2,3842,3517,121,110,78,115,5026,4623,1827,10,26,3,7359,193,9649
4816890,194905,DETROIT ISD,-4449,19533,1237589,1223409,16890,Detroit ISD,Detroit,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,52,26,27,53,TX,TEXAS,DETROIT ISD,2,0,0,0,0,0,0,0,7,3,36,29,0,3,45,35,0,0,3,1,10,10,0,0,0,1,0,0,26,22,225,207,10,10,271,250,20,0,1,0,48,20,521
4816920,146903,DEVERS ISD,656,674393,-435065,310324,16920,Devers ISD,Devers,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,7,4,11,10,5,15,TX,TEXAS,DEVERS ISD,2,1,0,0,0,0,0,0,0,1,6,2,0,0,8,4,1,0,0,0,28,24,0,0,0,1,1,0,5,2,55,58,1,0,90,85,52,0,1,1,7,1,175
4816950,163901,DEVINE ISD,-36771,131020,1680997,1912268,16950,Devine ISD,Devine,E,Independent Town,41,Rural-Fringe,N,19,15,34,0,0,0,0,0,0,1,1,2,0,0,0,40,38,78,60,55,115,TX,TEXAS,DEVINE ISD,37,36,0,0,0,1,0,0,0,1,10,15,0,0,47,53,3,5,14,6,660,602,0,1,0,2,1,1,4,2,376,341,19,5,1060,954,1262,1,2,2,6,24,2014
4816980,81906,DEW ISD,1207,822076,-443982,431527,16980,Dew ISD,Dew,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,3,TX,TEXAS,DEW ISD,0,0,0,0,0,0,0,0,1,1,2,6,0,0,3,7,0,0,0,0,8,5,0,0,0,0,0,0,8,5,68,54,1,6,85,70,13,0,0,0,13,7,155
4817010,176903,DEWEYVILLE ISD,1247,102874,-6343,-3004180,17010,Deweyville ISD,Deweyville,H,Rural,42,Rural-Distant,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,14,26,13,14,27,TX,TEXAS,DEWEYVILLE ISD,2,0,1,0,0,0,0,0,0,0,18,11,0,0,21,11,0,0,2,0,14,8,5,4,0,0,0,0,7,9,279,254,2,3,307,278,22,9,0,0,16,5,585
4817040,3905,DIBOLL ISD,17913,-44207,3813480,3612118,17040,Diboll ISD,Diboll,G,Non-metropolitan Stable,33,Town-Remote,N,8,14,22,0,0,0,0,0,0,0,0,0,2,0,2,24,18,42,36,32,68,TX,TEXAS,DIBOLL ISD,43,58,0,0,0,0,0,0,14,11,23,29,2,3,82,101,14,14,5,1,506,508,0,2,5,2,0,0,120,105,317,274,17,19,965,910,1014,2,7,0,225,36,1875
4817070,84901,DICKINSON ISD,1104791,5617465,6171701,14923696,17070,Dickinson ISD,Dickinson,C,Other Central City,22,Suburb-Midsize,N,94,90,184,1,0,1,7,12,19,1,0,1,21,19,40,146,141,287,275,273,548,TX,TEXAS,DICKINSON ISD,120,133,0,1,4,0,1,1,15,23,36,33,6,3,182,194,82,79,13,6,2854,2660,13,19,104,109,8,7,879,867,1569,1510,136,126,5563,5298,5514,32,213,15,1746,262,10861
4817100,82902,DILLEY ISD,-15727,4377910,-1408292,3332904,17100,Dilley ISD,Dilley,G,Non-metropolitan Stable,41,Rural-Fringe,N,32,29,61,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,38,40,78,TX,TEXAS,DILLEY ISD,27,20,1,0,0,0,0,0,0,0,2,0,0,0,30,20,0,0,3,0,472,400,1,0,1,5,0,0,2,1,50,47,0,1,526,454,872,1,6,0,3,1,980
4817130,144903,DIME BOX ISD,-2622,600473,106542,705573,17130,Dime Box ISD,Dime Box,H,Rural,43,Rural-Remote,N,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,4,5,9,TX,TEXAS,DIME BOX ISD,1,1,0,0,0,0,0,0,0,4,1,1,0,0,2,6,0,0,0,1,33,28,0,0,0,0,0,0,27,29,21,19,4,4,85,80,61,0,0,0,56,8,165
4817160,35901,DIMMITT ISD,794,-3110715,1641133,-1476843,17160,Dimmitt ISD,Dimmitt,D,Other Central City Suburban,33,Town-Remote,N,14,16,30,0,0,0,0,3,3,0,0,0,0,0,0,10,9,19,24,29,53,TX,TEXAS,DIMMITT ISD,54,33,1,0,1,0,0,0,0,1,4,1,0,0,60,35,11,12,2,1,544,539,1,1,2,5,0,0,12,11,67,49,0,1,626,606,1083,2,7,0,23,1,1232
4817190,133905,DIVIDE ISD,0,34418,3039,41177,17190,Divide ISD,Divide,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,TEXAS,DIVIDE ISD,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,9,5,1,0,11,7,3,0,0,0,0,1,18
4817280,74904,DODD CITY ISD,-242,205134,135068,370974,17280,Dodd City ISD,Dodd City,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,4,5,9,TX,TEXAS,DODD CITY ISD,0,1,0,0,0,0,0,0,0,0,8,10,1,0,9,11,0,1,3,1,11,22,0,1,1,2,0,0,0,0,154,172,8,4,174,201,33,1,3,0,0,12,375
4817390,108902,DONNA ISD,-88344,1628440,-6916791,-5315129,17390,Donna ISD,Donna,D,Other Central City Suburban,21,Suburb-Large,N,527,661,1188,0,0,0,1,0,1,0,0,0,0,0,0,2,3,5,530,664,1194,TX,TEXAS,DONNA ISD,765,760,0,0,0,0,0,0,0,0,0,0,0,0,765,760,412,443,64,28,7499,7215,0,0,3,0,0,0,5,4,16,13,2,0,7525,7232,14714,0,3,0,9,2,14757
